0,0
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,25
0,26
0,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
0,35
1,36
2,37
3,38
4,39
5,40
6,41
7,42
8,43
9,44
10,45
11,46
12,47
13,48
14,49
15,50
15,51
15,52
15,53
15,54
15,55
15,56
15,57
15,58
15,59
15,60
15,61
15,62
15,63
15,64
15,65
15,66
15,67
15,68
15,69
15,70
15,71
16,72
17,73
18,74
19,75
20,76
21,77
22,78
23,79
24,80
25,81
26,82
27,83
28,84
29,85
30,86
31,87
32,88
33,89
34,90
35,91
36,92
37,93
38,94
39,95
40,96
41,97
42,98
43,99
43,100
43,101
43,102
43,103
43,104
44,105
45,106
46,107
47,108
48,109
49,110
50,111
51,112
52,113
53,113
54,114
55,115
56,116
57,117
58,118
59,119
60,119
61,120
62,121
63,122
64,123
65,124
66,125
67,126
68,127
69,128
70,129
71,130
72,131
73,132
74,133
74,134
74,135
74,136
74,137
74,138
74,139
74,140
74,141
74,142
74,143
74,144
74,145
74,146
74,147
75,148
76,149
77,150
78,151
79,152
80,153
81,154
82,155
83,156
84,156
85,157
86,158
87,159
88,160
89,161
90,162
91,163
92,164
93,165
94,166
95,167
96,168
97,169
98,170
99,170
100,171
101,171
102,172
103,173
104,174
105,175
106,176
107,177
108,178
109,179
110,180
111,181
112,182
113,183
114,184
115,185
116,186
117,187
118,188
119,189
120,190
121,191
122,192
123,193
124,194
125,195
126,196
127,197
128,198
129,199
130,200
131,201
131,202
131,203
131,204
131,205
131,206
131,207
131,208
131,209
131,210
131,211
131,212
131,213
131,214
131,215
131,216
131,217
131,218
132,219
133,220
134,221
135,222
136,223
137,224
138,225
139,226
140,227
141,228
142,229
143,230
144,231
145,232
146,233
147,234
148,235
149,236
150,237
151,238
152,239
153,240
154,241
155,242
156,243
157,244
158,245
158,246
158,247
159,248
160,249
161,250
162,251
163,252
164,253
165,254
166,255
167,256
168,257
169,258
170,259
171,260
172,261
173,262
174,263
175,264
176,265
177,266
178,267
179,268
180,269
181,270
182,271
183,272
184,273
185,274
186,275
187,276
188,277
188,278
188,279
188,280
188,281
188,282
189,283
189,284
189,285
189,286
189,287
190,288
191,289
192,290
193,291
194,292
195,293
196,294
197,295
198,296
199,297
200,298
201,299
202,300
203,301
204,302
205,303
206,304
207,305
208,306
209,307
210,308
211,309
212,310
213,311
214,312
214,313
215,314
215,315
215,316
216,317
217,318
218,319
219,320
220,321
221,322
222,323
223,324
224,325
225,326
226,327
227,328
228,329
229,330
230,331
231,332
232,333
233,334
234,335
235,336
236,337
237,338
238,339
239,340
240,341
241,342
242,343
243,344
244,345
244,346
244,347
244,348
244,349
244,350
245,351
246,352
247,353
248,354
249,355
250,356
251,357
252,358
253,359
254,360
255,361
256,362
257,363
258,364
259,365
260,366
261,367
262,368
263,369
264,370
265,371
266,372
267,373
268,374
269,375
270,376
271,377
272,378
273,379
273,380
273,381
273,382
273,383
273,384
273,385
274,386
275,387
276,388
277,389
278,390
279,391
280,392
281,393
282,394
283,395
283,396
284,397
285,398
286,399
287,400
287,401
288,402
289,403
289,404
290,405
290,406
291,407
291,408
291,409
292,410
293,411
294,412
295,413
296,414
297,415
298,416
299,417
300,418
301,419
302,420
303,421
304,422
305,423
306,424
307,425
308,426
309,427
310,428
311,429
312,430
313,431
314,432
315,433
316,434
317,435
318,436
319,437
320,438
321,439
322,440
323,441
324,442
325,443
326,444
327,445
328,446
329,447
330,448
331,449
332,450
333,451
334,452
335,453
336,454
337,455
338,456
339,457
340,458
341,459
342,460
343,461
344,462
345,463
346,464
347,465
348,466
349,467
350,468
351,469
352,470
353,471
354,472
355,473
356,474
357,475
358,476
359,477
360,478
361,479
362,480
363,481
363,482
364,483
364,484
364,485
365,486
365,487
366,488
366,489
367,490
368,491
368,492
369,493
370,494
371,495
372,496
372,497
373,498
374,499
375,500
376,501
377,502
378,503
379,504
380,505
381,506
382,507
383,508
384,509
385,510
386,511
387,512
388,513
388,514
388,515
388,516
388,517
388,518
388,519
388,520
389,521
389,522
390,523
391,524
392,525
393,526
394,527
394,528
395,529
396,530
397,531
398,532
398,533
399,534
399,535
400,536
400,537
401,538
402,539
403,540
404,541
405,542
406,543
407,544
