0,0
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,25
0,26
0,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
0,35
0,36
0,37
0,38
0,39
0,40
1,41
2,42
3,43
4,44
5,45
6,46
7,47
8,48
9,49
10,50
11,51
12,52
12,53
12,54
12,55
12,56
12,57
12,58
12,59
12,60
12,61
12,62
12,63
12,64
12,65
12,66
13,67
14,68
15,69
16,70
17,71
18,72
19,73
20,74
21,75
22,76
23,77
24,78
25,79
26,80
27,81
28,82
29,83
30,84
31,85
32,86
33,87
34,88
35,89
36,90
37,91
38,92
39,93
40,93
41,93
42,93
43,93
44,93
45,93
46,94
47,95
48,96
49,97
50,98
51,99
52,100
53,101
54,102
55,103
56,104
57,105
58,106
59,107
60,108
61,109
62,110
63,111
64,112
65,113
66,114
67,115
68,116
69,117
70,118
71,119
72,120
72,121
72,122
72,123
72,124
72,125
72,126
72,127
72,128
72,129
73,130
74,131
75,132
76,133
77,134
78,135
79,136
80,137
81,138
82,139
83,140
84,141
85,142
86,143
87,144
88,145
89,146
90,147
91,148
92,149
93,150
94,151
95,152
96,153
97,154
98,155
99,156
100,157
101,158
102,159
103,160
104,161
105,162
106,163
107,164
108,165
109,166
110,167
111,168
112,169
113,170
114,171
115,172
116,173
117,174
118,175
119,176
120,177
121,178
122,179
123,180
124,181
125,182
126,183
127,184
128,185
129,186
129,187
130,188
130,189
131,190
132,191
133,192
134,193
135,194
136,195
137,196
138,197
139,198
140,199
141,200
142,201
143,202
144,203
145,204
146,205
147,206
148,207
149,208
150,209
151,210
152,211
153,212
154,213
155,214
156,215
157,216
158,217
159,218
160,219
161,220
162,221
163,222
164,223
165,224
166,225
167,226
168,227
169,228
170,229
171,230
172,231
173,232
174,233
175,234
176,235
177,236
178,237
179,238
180,239
181,240
182,241
183,242
184,243
185,244
186,245
187,246
188,247
189,248
189,249
189,250
189,251
190,252
190,253
191,254
192,255
193,256
194,257
195,258
196,259
197,260
198,261
199,262
199,263
200,264
201,265
202,266
202,267
203,268
203,269
204,270
205,271
206,272
207,273
208,274
209,275
210,276
211,277
212,278
213,279
214,280
215,281
216,282
217,283
218,284
219,285
220,286
221,287
222,288
223,289
224,290
225,291
226,292
227,293
228,294
229,295
230,296
231,297
232,298
233,299
234,300
235,301
236,302
237,303
238,304
239,305
240,306
241,307
242,308
243,309
244,310
245,311
246,312
247,313
248,314
249,315
250,316
251,317
252,318
253,319
254,320
255,321
256,322
257,323
258,324
259,325
260,326
261,327
262,328
263,329
264,330
265,331
266,332
267,333
268,334
269,335
270,336
271,337
272,338
273,339
274,340
274,341
274,342
275,343
275,344
276,345
277,346
278,347
279,348
280,349
281,350
282,351
283,352
284,353
285,354
286,355
287,356
288,357
289,358
290,359
291,360
292,361
293,362
294,363
295,364
296,365
297,366
298,367
299,368
300,369
301,370
302,371
303,372
304,373
305,374
306,375
307,376
308,377
309,378
310,379
311,380
312,381
313,382
314,383
315,384
316,385
317,386
318,387
319,388
320,389
321,390
322,391
323,392
324,393
325,394
326,395
327,396
328,397
329,398
330,399
331,400
332,401
333,402
334,403
335,404
336,405
337,406
338,407
339,408
340,409
341,410
342,411
343,412
344,413
345,414
346,415
347,416
347,417
348,418
349,419
349,420
350,421
350,422
351,423
352,424
353,425
354,426
355,427
356,428
357,429
358,430
359,431
360,432
361,433
362,434
363,435
364,436
365,437
366,438
367,439
368,440
369,441
370,442
371,443
372,444
373,445
374,446
375,447
376,448
377,449
378,450
379,451
380,452
381,453
382,454
383,455
384,456
385,457
386,458
387,459
388,460
389,461
390,462
391,463
392,464
393,465
394,466
395,467
396,468
397,469
398,470
399,471
400,472
401,473
402,474
403,475
404,476
405,477
405,478
406,479
406,480
407,481
408,482
408,483
409,484
409,485
410,486
410,487
410,488
411,489
411,490
412,491
413,492
414,493
415,494
416,495
417,496
418,497
419,498
420,499
421,500
422,501
423,502
424,503
425,504
426,505
427,506
428,507
429,508
430,509
431,510
432,511
433,512
434,513
435,514
436,515
437,516
438,517
439,518
440,519
441,520
442,521
443,522
444,523
445,524
446,525
447,526
448,527
449,528
450,528
451,529
452,530
453,531
454,532
455,533
456,534
457,535
458,536
459,537
460,538
461,539
462,540
463,541
464,542
